Date,Gold
1994-08-19,381.8
1994-08-18,380.65
1994-08-17,377.2
1994-08-16,376.3
1994-08-15,376.6
1994-08-12,378.2
1994-08-11,377.6
1994-08-10,378.3
1994-08-09,378.65
1994-08-08,377.6
1994-08-05,378.3
1994-08-04,377.5
1994-08-03,378.45
1994-08-02,380.0
1994-08-01,383.85
1994-07-29,384.0
1994-07-28,387.1
1994-07-27,388.55
1994-07-26,386.2
1994-07-25,385.0
1994-07-22,384.0
1994-07-21,385.9
1994-07-20,387.45
1994-07-19,384.65
1994-07-18,386.5
1994-07-15,384.9
1994-07-14,384.2
1994-07-13,384.65
1994-07-12,386.3
1994-07-11,385.75
1994-07-08,383.15
1994-07-07,383.0
1994-07-06,385.5
1994-07-05,387.3
1994-07-04,386.6
1994-07-01,384.6
1994-06-30,388.25
1994-06-29,385.5
1994-06-28,386.55
1994-06-27,389.25
1994-06-24,389.9
1994-06-23,389.0
1994-06-22,392.45
1994-06-21,390.3
1994-06-20,389.3
1994-06-17,387.85
1994-06-16,386.85
1994-06-15,384.1
1994-06-14,383.8
1994-06-13,382.6
1994-06-10,383.05
1994-06-09,382.55
1994-06-08,381.45
1994-06-07,380.5
1994-06-06,378.4
1994-06-03,382.95
1994-06-02,383.25
1994-06-01,386.3
1994-05-31,387.6
1994-05-30,385.4
1994-05-27,385.4
1994-05-26,384.9
1994-05-25,387.3
1994-05-24,388.0
1994-05-23,386.45
1994-05-20,383.15
1994-05-19,383.3
1994-05-18,379.6
1994-05-17,382.55
1994-05-16,379.3
1994-05-13,381.65
1994-05-12,379.25
1994-05-11,380.5
1994-05-10,380.15
1994-05-09,381.0
1994-05-06,373.4
1994-05-05,374.5
1994-05-04,375.15
1994-05-03,375.1
1994-05-02,376.45
1994-04-29,376.45
1994-04-28,373.35
1994-04-27,374.25
1994-04-26,374.3
1994-04-25,373.0
1994-04-22,369.65
1994-04-21,373.3
1994-04-20,371.35
1994-04-19,373.1
1994-04-18,378.1
1994-04-15,377.0
1994-04-14,377.65
1994-04-13,378.5
1994-04-12,378.0
1994-04-11,381.75
1994-04-08,385.45
1994-04-07,384.3
1994-04-06,383.9
1994-04-05,384.75
1994-04-04,389.2
1994-04-01,389.2
1994-03-31,389.2
1994-03-30,387.15
1994-03-29,386.8
1994-03-28,389.25
1994-03-25,391.3
1994-03-24,390.4
1994-03-23,388.25
1994-03-22,389.15
1994-03-21,386.45
1994-03-18,386.55
1994-03-17,383.4
1994-03-16,385.5
1994-03-15,387.1
1994-03-14,386.5
1994-03-11,386.65
1994-03-10,380.5
1994-03-09,375.3
1994-03-08,376.1
1994-03-07,377.5
1994-03-04,375.95
1994-03-03,377.7
1994-03-02,376.95
1994-03-01,381.3
1994-02-28,381.55
1994-02-25,378.95
1994-02-24,376.7
1994-02-23,375.75
1994-02-22,379.4
1994-02-21,380.0
1994-02-18,379.95
1994-02-17,384.5
1994-02-16,383.5
1994-02-15,385.0
1994-02-14,383.25
1994-02-11,381.85
1994-02-10,382.5
1994-02-09,380.75
1994-02-08,380.55
1994-02-07,383.5
1994-02-04,388.5
1994-02-03,385.65
1994-02-02,384.7
1994-02-01,381.65
1994-01-31,377.9
1994-01-28,378.25
1994-01-27,383.6
1994-01-26,383.0
1994-01-25,382.0
1994-01-24,378.8
1994-01-21,386.0
1994-01-20,391.8
1994-01-19,391.7
1994-01-18,392.55
1994-01-17,392.3
1994-01-14,390.1
1994-01-13,388.75
1994-01-12,386.1
1994-01-11,385.45
1994-01-10,383.7
1994-01-07,390.5
1994-01-06,385.65
1994-01-05,395.25
1994-01-04,394.1
1994-01-03,391.75
1993-12-31,391.75
1993-12-30,391.75
1993-12-29,386.1
1993-12-28,384.95
1993-12-27,384.95
1993-12-24,384.95
1993-12-23,384.95
1993-12-22,385.65
1993-12-21,387.5
1993-12-20,389.75
1993-12-17,386.5
1993-12-16,386.1
1993-12-15,385.6
1993-12-14,387.0
1993-12-13,386.25
1993-12-10,382.3
1993-12-09,382.5
1993-12-08,382.3
1993-12-07,376.9
1993-12-06,377.0
1993-12-03,376.75
1993-12-02,374.65
1993-12-01,373.1
1993-11-30,370.9
1993-11-29,371.15
1993-11-26,376.85
1993-11-25,377.6
1993-11-24,376.35
1993-11-23,377.6
1993-11-22,378.4
1993-11-19,377.5
1993-11-18,376.75
1993-11-17,371.8
1993-11-16,375.0
1993-11-15,374.7
1993-11-12,376.75
1993-11-11,376.75
1993-11-10,374.9
1993-11-09,376.0
1993-11-08,375.65
1993-11-05,377.75
1993-11-04,372.0
1993-11-03,363.55
1993-11-02,363.0
1993-11-01,363.25
1993-10-29,369.6
1993-10-28,368.55
1993-10-27,371.5
1993-10-26,368.25
1993-10-25,371.5
1993-10-22,367.9
1993-10-21,374.5
1993-10-20,372.5
1993-10-19,366.4
1993-10-18,365.2
1993-10-15,364.6
1993-10-14,367.25
1993-10-13,366.4
1993-10-12,360.6
1993-10-11,361.4
1993-10-08,358.5
1993-10-07,357.3
1993-10-06,356.25
1993-10-05,353.8
1993-10-04,351.75
1993-10-01,354.0
1993-09-30,355.5
1993-09-29,353.2
1993-09-28,355.75
1993-09-27,356.65
1993-09-24,357.6
1993-09-23,357.0
1993-09-22,354.4
1993-09-21,354.75
1993-09-20,354.0
1993-09-17,351.85
1993-09-16,352.75
1993-09-15,348.0
1993-09-14,343.7
1993-09-13,344.2
1993-09-10,351.5
1993-09-09,353.3
1993-09-08,351.75
1993-09-07,354.8
1993-09-06,364.25
1993-09-03,362.8
1993-09-02,369.25
1993-09-01,369.05
1993-08-31,371.55
1993-08-30,369.25
1993-08-27,369.25
1993-08-26,371.25
1993-08-25,371.15
1993-08-24,373.65
1993-08-23,373.1
1993-08-20,373.25
1993-08-19,373.4
1993-08-18,373.7
1993-08-17,371.6
1993-08-16,372.6
1993-08-13,367.6
1993-08-12,376.3
1993-08-11,376.0
1993-08-10,380.35
1993-08-09,381.7
1993-08-06,379.4
1993-08-05,387.75
1993-08-04,402.65
1993-08-03,403.75
1993-08-02,405.6
1993-07-30,401.75
1993-07-29,394.0
1993-07-28,393.15
1993-07-27,392.35
1993-07-26,391.75
1993-07-23,391.3
1993-07-22,389.15
1993-07-21,392.4
1993-07-20,392.1
1993-07-19,394.8
1993-07-16,392.0
1993-07-15,392.7
1993-07-14,394.4
1993-07-13,392.45
1993-07-12,393.4
1993-07-09,393.1
1993-07-08,395.2
1993-07-07,395.8
1993-07-06,391.65
1993-07-05,387.6
1993-07-02,388.1
1993-07-01,379.0
1993-06-30,378.45
1993-06-29,375.35
1993-06-28,375.35
1993-06-25,376.1
1993-06-24,373.9
1993-06-23,367.1
1993-06-22,368.8
1993-06-21,370.55
1993-06-18,370.9
1993-06-17,369.45
1993-06-16,368.0
1993-06-15,365.35
1993-06-14,363.0
1993-06-11,370.35
1993-06-10,370.8
1993-06-09,371.45
1993-06-08,375.25
1993-06-07,372.8
1993-06-04,377.6
1993-06-03,374.7
1993-06-02,369.0
1993-06-01,377.35
1993-05-31,377.45
1993-05-28,377.45
1993-05-27,374.75
1993-05-26,374.5
1993-05-25,377.5
1993-05-24,379.25
1993-05-21,373.25
1993-05-20,373.8
1993-05-19,381.9
1993-05-18,367.8
1993-05-17,369.25
1993-05-14,368.2
1993-05-13,367.0
1993-05-12,356.2
1993-05-11,355.35
1993-05-10,356.8
1993-05-07,357.5
1993-05-06,355.5
1993-05-05,354.25
1993-05-04,356.15
1993-05-03,354.3
1993-04-30,354.3
1993-04-29,355.6
1993-04-28,349.7
1993-04-27,351.4
1993-04-26,349.25
1993-04-23,344.9
1993-04-22,339.3
1993-04-21,339.0
1993-04-20,339.9
1993-04-19,339.6
1993-04-16,337.85
1993-04-15,338.9
1993-04-14,338.25
1993-04-13,336.7
1993-04-12,337.5
1993-04-09,337.5
1993-04-08,337.5
1993-04-07,336.75
1993-04-06,338.4
1993-04-05,339.25
1993-04-02,340.1
1993-04-01,336.35
1993-03-31,337.8
1993-03-30,334.4
1993-03-29,331.7
1993-03-26,332.7
1993-03-25,332.6
1993-03-24,331.0
1993-03-23,331.9
1993-03-22,332.6
1993-03-19,331.65
1993-03-18,330.25
1993-03-17,328.75
1993-03-16,329.0
1993-03-15,328.0
1993-03-12,327.0
1993-03-11,326.9
1993-03-10,326.1
1993-03-09,326.95
1993-03-08,327.5
1993-03-05,329.75
1993-03-04,328.05
1993-03-03,329.55
1993-03-02,329.15
1993-03-01,328.5
1993-02-26,327.6
1993-02-25,329.6
1993-02-24,329.9
1993-02-23,329.6
1993-02-22,329.7
1993-02-19,330.8
1993-02-18,329.95
1993-02-17,330.6
1993-02-16,329.45
1993-02-15,328.6
1993-02-12,329.2
1993-02-11,332.0
1993-02-10,329.85
1993-02-09,328.05
1993-02-08,327.95
1993-02-05,327.75
1993-02-04,328.0
1993-02-03,328.2
1993-02-02,329.65
1993-02-01,329.75
1993-01-29,330.45
1993-01-28,329.95
1993-01-27,330.6
1993-01-26,330.9
1993-01-25,328.45
1993-01-22,328.75
1993-01-21,329.75
1993-01-20,329.0
1993-01-19,329.0
1993-01-18,328.15
1993-01-15,327.7
1993-01-14,327.65
1993-01-13,327.55
1993-01-12,329.2
1993-01-11,328.4
1993-01-08,329.1
1993-01-07,329.15
1993-01-06,329.6
1993-01-05,328.6
1993-01-04,328.25
1993-01-01,332.9
1992-12-31,332.9
1992-12-30,332.9
1992-12-29,332.5
1992-12-28,333.0
1992-12-25,333.0
1992-12-24,333.0
1992-12-23,333.0
1992-12-22,332.6
1992-12-21,333.9
1992-12-18,337.0
1992-12-17,338.65
1992-12-16,337.3
1992-12-15,334.9
1992-12-14,335.2
1992-12-11,335.1
1992-12-10,333.7
1992-12-09,333.5
1992-12-08,335.25
1992-12-07,334.6
1992-12-04,335.6
1992-12-03,335.25
1992-12-02,335.65
1992-12-01,334.65
1992-11-30,334.2
1992-11-27,334.05
1992-11-26,334.7
1992-11-25,334.35
1992-11-24,334.3
1992-11-23,334.05
1992-11-20,336.1
1992-11-19,334.25
1992-11-18,335.1
1992-11-17,334.3
1992-11-16,335.4
1992-11-13,334.4
1992-11-12,333.1
1992-11-11,331.15
1992-11-10,330.35
1992-11-09,334.5
1992-11-06,337.1
1992-11-05,338.05
1992-11-04,337.8
1992-11-03,338.6
1992-11-02,339.5
1992-10-30,339.25
1992-10-29,339.5
1992-10-28,338.2
1992-10-27,338.25
1992-10-26,341.45
1992-10-23,342.5
1992-10-22,342.65
1992-10-21,343.75
1992-10-20,343.5
1992-10-19,342.6
1992-10-16,341.75
1992-10-15,341.85
1992-10-14,343.75
1992-10-13,343.75
1992-10-12,346.5
1992-10-09,350.1
1992-10-08,350.5
1992-10-07,350.15
1992-10-06,350.3
1992-10-05,349.5
1992-10-02,348.0
1992-10-01,348.55
1992-09-30,349.0
1992-09-29,347.5
1992-09-28,348.0
1992-09-25,349.7
1992-09-24,348.25
1992-09-23,348.25
1992-09-22,349.15
1992-09-21,349.1
1992-09-18,347.2
1992-09-17,348.4
1992-09-16,349.0
1992-09-15,345.9
1992-09-14,346.25
1992-09-11,340.0
1992-09-10,342.25
1992-09-09,343.3
1992-09-08,342.15
1992-09-07,343.0
1992-09-04,342.05
1992-09-03,338.85
1992-09-02,340.45
1992-09-01,341.7
1992-08-31,340.0
1992-08-28,340.0
1992-08-27,339.0
1992-08-26,338.5
1992-08-25,341.4
1992-08-24,342.3
1992-08-21,336.9
1992-08-20,337.25
1992-08-19,338.0
1992-08-18,336.1
1992-08-17,337.4
1992-08-14,335.7
1992-08-13,337.3
1992-08-12,346.8
1992-08-11,348.15
1992-08-10,350.35
1992-08-07,349.9
1992-08-06,348.6
1992-08-05,350.75
1992-08-04,352.7
1992-08-03,354.05
1992-07-31,357.85
1992-07-30,356.75
1992-07-29,356.2
1992-07-28,359.6
1992-07-27,358.4
1992-07-24,357.6
1992-07-23,359.5
1992-07-22,358.75
1992-07-21,358.1
1992-07-20,359.3
1992-07-17,356.7
1992-07-16,353.0
1992-07-15,350.9
1992-07-14,349.3
1992-07-13,348.6
1992-07-10,348.7
1992-07-09,347.25
1992-07-08,347.5
1992-07-07,345.6
1992-07-06,346.6
1992-07-03,345.7
1992-07-02,347.1
1992-07-01,343.55
1992-06-30,343.4
1992-06-29,342.0
1992-06-26,343.5
1992-06-25,343.4
1992-06-24,342.3
1992-06-23,343.8
1992-06-22,342.5
1992-06-19,343.55
1992-06-18,341.25
1992-06-17,342.0
1992-06-16,342.35
1992-06-15,342.7
1992-06-12,339.6
1992-06-11,338.25
1992-06-10,337.65
1992-06-09,337.8
1992-06-08,338.7
1992-06-05,338.8
1992-06-04,338.4
1992-06-03,339.9
1992-06-02,339.0
1992-06-01,336.85
1992-05-29,337.5
1992-05-28,336.9
1992-05-27,338.6
1992-05-26,337.85
1992-05-25,337.7
1992-05-22,337.7
1992-05-21,337.25
1992-05-20,336.95
1992-05-19,339.5
1992-05-18,338.9
1992-05-15,339.0
1992-05-14,336.9
1992-05-13,335.2
1992-05-12,335.25
1992-05-11,336.15
1992-05-08,336.9
1992-05-07,336.05
1992-05-06,336.7
1992-05-05,336.75
1992-05-04,337.5
1992-05-01,337.5
1992-04-30,336.35
1992-04-29,335.7
1992-04-28,336.75
1992-04-27,335.7
1992-04-24,336.55
1992-04-23,338.5
1992-04-22,338.1
1992-04-21,338.3
1992-04-20,336.7
1992-04-17,336.7
1992-04-16,336.7
1992-04-15,338.95
1992-04-14,339.0
1992-04-13,340.8
1992-04-10,341.9
1992-04-09,338.45
1992-04-08,337.5
1992-04-07,338.75
1992-04-06,339.25
1992-04-03,340.6
1992-04-02,340.5
1992-04-01,344.0
1992-03-31,341.7
1992-03-30,343.3
1992-03-27,340.5
1992-03-26,340.4
1992-03-25,341.25
1992-03-24,338.4
1992-03-23,338.7
1992-03-20,338.8
1992-03-19,337.8
1992-03-18,340.3
1992-03-17,339.0
1992-03-16,343.0
1992-03-13,347.25
1992-03-12,347.6
1992-03-11,349.0
1992-03-10,348.35
1992-03-09,348.8
1992-03-06,349.4
1992-03-05,349.9
1992-03-04,350.15
1992-03-03,351.35
1992-03-02,350.45
1992-02-28,353.1
1992-02-27,353.75
1992-02-26,348.65
1992-02-25,350.5
1992-02-24,349.8
1992-02-21,351.6
1992-02-20,353.4
1992-02-19,353.2
1992-02-18,352.8
1992-02-17,354.35
1992-02-14,354.1
1992-02-13,356.3
1992-02-12,357.2
1992-02-11,356.0
1992-02-10,354.65
1992-02-07,356.2
1992-02-06,355.95
1992-02-05,354.3
1992-02-04,356.0
1992-02-03,356.4
1992-01-31,354.1
1992-01-30,356.0
1992-01-29,354.85
1992-01-28,356.3
1992-01-27,356.1
1992-01-24,353.25
1992-01-23,355.2
1992-01-22,356.75
1992-01-21,357.8
1992-01-20,358.75
1992-01-17,355.9
1992-01-16,356.75
1992-01-15,355.55
1992-01-14,353.6
1992-01-13,353.9
1992-01-10,357.9
1992-01-09,351.55
1992-01-08,350.6
1992-01-07,349.7
1992-01-06,349.4
1992-01-03,353.0
1992-01-02,350.9
1992-01-01,353.15
1991-12-31,353.15
1991-12-30,353.15
1991-12-27,353.3
1991-12-26,359.65
1991-12-25,359.65
1991-12-24,359.65
1991-12-23,359.65
1991-12-20,358.3
1991-12-19,358.9
1991-12-18,357.9
1991-12-17,357.4
1991-12-16,359.65
1991-12-13,359.05
1991-12-12,359.5
1991-12-11,366.5
1991-12-10,368.05
1991-12-09,370.7
1991-12-06,367.75
1991-12-05,364.75
1991-12-04,365.25
1991-12-03,362.9
1991-12-02,368.35
1991-11-29,366.3
1991-11-28,366.05
1991-11-27,367.1
1991-11-26,366.25
1991-11-25,369.1
1991-11-22,367.95
1991-11-21,364.3
1991-11-20,362.6
1991-11-19,363.0
1991-11-18,360.75
1991-11-15,355.5
1991-11-14,355.85
1991-11-13,356.55
1991-11-12,354.75
1991-11-11,354.9
1991-11-08,352.9
1991-11-07,354.5
1991-11-06,354.5
1991-11-05,356.55
1991-11-04,356.35
1991-11-01,357.75
1991-10-31,357.45
1991-10-30,359.35
1991-10-29,357.4
1991-10-28,358.5
1991-10-25,362.0
1991-10-24,361.0
1991-10-23,362.2
1991-10-22,362.35
1991-10-21,363.8
1991-10-18,359.6
1991-10-17,358.3
1991-10-16,356.55
1991-10-15,357.55
1991-10-14,358.5
1991-10-11,357.75
1991-10-10,359.5
1991-10-09,357.65
1991-10-08,357.6
1991-10-07,359.7
1991-10-04,356.3
1991-10-03,356.8
1991-10-02,356.0
1991-10-01,353.95
1991-09-30,354.9
1991-09-27,348.45
1991-09-26,351.9
1991-09-25,352.75
1991-09-24,351.9
1991-09-23,349.25
1991-09-20,348.6
1991-09-19,348.6
1991-09-18,348.3
1991-09-17,346.15
1991-09-16,345.4
1991-09-13,344.25
1991-09-12,346.1
1991-09-11,345.25
1991-09-10,351.7
1991-09-09,350.55
1991-09-06,348.05
1991-09-05,347.4
1991-09-04,348.7
1991-09-03,347.35
1991-09-02,347.95
1991-08-30,347.4
1991-08-29,351.25
1991-08-28,354.5
1991-08-27,353.8
1991-08-26,353.7
1991-08-23,353.7
1991-08-22,356.2
1991-08-21,356.3
1991-08-20,353.8
1991-08-19,361.2
1991-08-16,357.75
1991-08-15,358.35
1991-08-14,355.85
1991-08-13,356.8
1991-08-12,358.2
1991-08-09,358.2
1991-08-08,357.6
1991-08-07,356.8
1991-08-06,357.0
1991-08-05,356.5
1991-08-02,357.8
1991-08-01,363.4
1991-07-31,362.85
1991-07-30,361.35
1991-07-29,365.1
1991-07-26,364.1
1991-07-25,364.9
1991-07-24,366.0
1991-07-23,367.4
1991-07-22,369.75
1991-07-19,370.0
1991-07-18,369.0
1991-07-17,368.9
1991-07-16,368.7
1991-07-15,367.8
1991-07-12,367.85
1991-07-11,368.3
1991-07-10,370.9
1991-07-09,369.2
1991-07-08,370.25
1991-07-05,369.9
1991-07-04,369.25
1991-07-03,369.25
1991-07-02,367.1
1991-07-01,368.9
1991-06-28,368.35
1991-06-27,364.8
1991-06-26,366.1
1991-06-25,363.35
1991-06-24,360.9
1991-06-21,366.25
1991-06-20,367.6
1991-06-19,367.4
1991-06-18,370.25
1991-06-17,366.8
1991-06-14,367.75
1991-06-13,369.7
1991-06-12,372.0
1991-06-11,371.25
1991-06-10,372.2
1991-06-07,367.0
1991-06-06,364.85
1991-06-05,362.4
1991-06-04,362.4
1991-06-03,363.0
1991-05-31,360.4
1991-05-30,361.05
1991-05-29,361.5
1991-05-28,355.65
1991-05-27,355.8
1991-05-24,355.8
1991-05-23,354.9
1991-05-22,356.75
1991-05-21,356.3
1991-05-20,355.0
1991-05-17,355.1
1991-05-16,356.0
1991-05-15,359.85
1991-05-14,357.95
1991-05-13,356.85
1991-05-10,356.7
1991-05-09,356.85
1991-05-08,356.9
1991-05-07,356.15
1991-05-06,355.5
1991-05-03,355.5
1991-05-02,354.15
1991-05-01,356.5
1991-04-30,357.75
1991-04-29,351.1
1991-04-26,353.25
1991-04-25,353.25
1991-04-24,355.8
1991-04-23,355.5
1991-04-22,356.4
1991-04-19,356.15
1991-04-18,359.15
1991-04-17,360.65
1991-04-16,361.2
1991-04-15,360.1
1991-04-12,361.95
1991-04-11,361.75
1991-04-10,363.35
1991-04-09,364.0
1991-04-08,361.0
1991-04-05,358.5
1991-04-04,358.4
1991-04-03,359.2
1991-04-02,357.5
1991-04-01,355.65
1991-03-29,355.65
1991-03-28,355.65
1991-03-27,354.05
1991-03-26,356.6
1991-03-25,359.25
1991-03-22,362.75
1991-03-21,362.35
1991-03-20,364.5
1991-03-19,364.5
1991-03-18,362.3
1991-03-15,366.0
1991-03-14,364.6
1991-03-13,366.0
1991-03-12,364.25
1991-03-11,365.85
1991-03-08,368.5
1991-03-07,366.5
1991-03-06,366.2
1991-03-05,364.5
1991-03-04,365.45
1991-03-01,366.9
1991-02-28,362.7
1991-02-27,360.0
1991-02-26,359.25
1991-02-25,357.65
1991-02-22,358.8
1991-02-21,362.25
1991-02-20,364.65
1991-02-19,363.0
1991-02-18,363.75
1991-02-15,365.5
1991-02-14,368.15
1991-02-13,366.75
1991-02-12,364.4
1991-02-11,366.85
1991-02-08,370.0
1991-02-07,363.9
1991-02-06,360.75
1991-02-05,366.6
1991-02-04,367.15
1991-02-01,364.5
1991-01-31,366.0
1991-01-30,367.1
1991-01-29,376.8
1991-01-28,374.5
1991-01-25,374.25
1991-01-24,373.0
1991-01-23,378.3
1991-01-22,381.0
1991-01-21,378.2
1991-01-18,378.25
1991-01-17,379.0
1991-01-16,403.0
1991-01-15,398.5
1991-01-14,398.6
1991-01-11,390.6
1991-01-10,390.55
1991-01-09,387.1
1991-01-08,389.7
1991-01-07,391.1
1991-01-04,387.4
1991-01-03,386.3
1991-01-02,390.8
1991-01-01,386.2
1990-12-31,386.2
1990-12-28,386.2
1990-12-27,382.8
1990-12-26,383.75
1990-12-25,383.75
1990-12-24,383.75
1990-12-21,383.75
1990-12-20,385.45
1990-12-19,378.9
1990-12-18,377.4
1990-12-17,376.3
1990-12-14,373.2
1990-12-13,372.0
1990-12-12,370.9
1990-12-11,372.1
1990-12-10,374.05
1990-12-07,370.8
1990-12-06,370.0
1990-12-05,376.0
1990-12-04,377.6
1990-12-03,380.65
1990-11-30,384.85
1990-11-29,386.8
1990-11-28,385.0
1990-11-27,383.8
1990-11-26,386.9
1990-11-23,383.6
1990-11-22,380.0
1990-11-21,377.3
1990-11-20,380.0
1990-11-19,377.8
1990-11-16,376.3
1990-11-15,378.0
1990-11-14,383.9
1990-11-13,383.5
1990-11-12,380.7
1990-11-09,385.7
1990-11-08,384.75
1990-11-07,385.0
1990-11-06,379.25
1990-11-05,376.9
1990-11-02,377.5
1990-11-01,380.4
1990-10-31,379.5
1990-10-30,373.75
1990-10-29,372.7
1990-10-26,373.7
1990-10-25,375.05
1990-10-24,371.1
1990-10-23,371.65
1990-10-22,367.5
1990-10-19,372.0
1990-10-18,367.85
1990-10-17,366.0
1990-10-16,364.75
1990-10-15,380.7
1990-10-12,388.25
1990-10-11,388.0
1990-10-10,391.8
1990-10-09,397.0
1990-10-08,390.8
1990-10-05,395.6
1990-10-04,395.75
1990-10-03,389.4
1990-10-02,387.85
1990-10-01,396.3
1990-09-28,408.4
1990-09-27,403.95
1990-09-26,402.7
1990-09-25,403.75
1990-09-24,392.5
1990-09-21,389.3
1990-09-20,386.95
1990-09-19,386.5
1990-09-18,386.0
1990-09-17,389.4
1990-09-14,386.2
1990-09-13,382.2
1990-09-12,382.05
1990-09-11,378.5
1990-09-10,384.5
1990-09-07,384.6
1990-09-06,387.5
1990-09-05,383.3
1990-09-04,381.4
1990-09-03,386.75
1990-08-31,387.75
1990-08-30,389.75
1990-08-29,384.3
1990-08-28,388.25
1990-08-27,410.3
1990-08-24,410.3
1990-08-23,412.4
1990-08-22,408.75
1990-08-21,413.8
1990-08-20,407.75
1990-08-17,410.6
1990-08-16,402.6
1990-08-15,398.4
1990-08-14,411.5
1990-08-13,404.3
1990-08-10,389.35
1990-08-09,383.6
1990-08-08,384.75
1990-08-07,383.25
1990-08-06,382.25
1990-08-03,379.0
1990-08-02,380.7
1990-08-01,370.65
1990-07-31,372.3
1990-07-30,367.3
1990-07-27,366.75
1990-07-26,368.75
1990-07-25,372.75
1990-07-24,368.7
1990-07-23,366.1
1990-07-20,361.0
1990-07-19,362.3
1990-07-18,359.4
1990-07-17,360.7
1990-07-16,363.25
1990-07-13,363.6
1990-07-12,351.45
1990-07-11,354.3
1990-07-10,354.0
1990-07-09,360.25
1990-07-06,361.15
1990-07-05,359.7
1990-07-04,362.5
1990-07-03,362.0
1990-07-02,357.4
1990-06-29,352.2
1990-06-28,352.3
1990-06-27,350.65
1990-06-26,349.35
1990-06-25,353.4
1990-06-22,348.4
1990-06-21,349.75
1990-06-20,346.9
1990-06-19,348.65
1990-06-18,349.25
1990-06-15,346.9
1990-06-14,345.85
1990-06-13,350.5
1990-06-12,355.75
1990-06-11,354.7
1990-06-08,353.5
1990-06-07,352.8
1990-06-06,359.5
1990-06-05,358.1
1990-06-04,357.05
1990-06-01,363.45
1990-05-31,363.05
1990-05-30,366.4
1990-05-29,367.7
1990-05-28,366.5
1990-05-25,366.5
1990-05-24,366.5
1990-05-23,364.5
1990-05-22,375.1
1990-05-21,373.1
1990-05-18,369.9
1990-05-17,369.2
1990-05-16,369.85
1990-05-15,367.75
1990-05-14,369.0
1990-05-11,368.55
1990-05-10,371.75
1990-05-09,370.3
1990-05-08,370.65
1990-05-07,371.3
1990-05-04,371.3
1990-05-03,369.9
1990-05-02,369.6
1990-05-01,369.5
1990-04-30,367.75
1990-04-27,371.6
1990-04-26,371.6
1990-04-25,371.45
1990-04-24,376.8
1990-04-23,375.25
1990-04-20,376.0
1990-04-19,375.75
1990-04-18,374.75
1990-04-17,374.0
1990-04-16,375.5
1990-04-13,375.5
1990-04-12,375.5
1990-04-11,374.5
1990-04-10,375.2
1990-04-09,376.7
1990-04-06,377.7
1990-04-05,378.4
1990-04-04,374.25
1990-04-03,375.0
1990-04-02,368.4
1990-03-30,368.5
1990-03-29,371.5
1990-03-28,372.0
1990-03-27,368.0
1990-03-26,370.25
1990-03-23,393.5
1990-03-22,392.0
1990-03-21,392.0
1990-03-20,399.65
1990-03-19,402.1
1990-03-16,400.65
1990-03-15,399.5
1990-03-14,398.75
1990-03-13,397.25
1990-03-12,401.25
1990-03-09,399.3
1990-03-08,400.7
1990-03-07,400.5
1990-03-06,405.35
1990-03-05,403.2
1990-03-02,405.05
1990-03-01,406.3
1990-02-28,407.7
1990-02-27,407.55
1990-02-26,411.3
1990-02-23,415.85
1990-02-22,417.65
1990-02-21,420.0
1990-02-20,419.95
1990-02-19,416.5
1990-02-16,416.5
1990-02-15,416.65
1990-02-14,414.6
1990-02-13,418.05
1990-02-12,418.85
1990-02-09,415.5
1990-02-08,418.0
1990-02-07,423.75
1990-02-06,421.05
1990-02-05,423.0
1990-02-02,417.95
1990-02-01,415.8
1990-01-31,415.05
1990-01-30,418.15
1990-01-29,418.75
1990-01-26,418.0
1990-01-25,415.65
1990-01-24,420.75
1990-01-23,408.25
1990-01-22,406.0
1990-01-19,408.65
1990-01-18,413.4
1990-01-17,410.4
1990-01-16,412.75
1990-01-15,415.6
1990-01-12,416.25
1990-01-11,412.1
1990-01-10,409.1
1990-01-09,403.45
1990-01-08,404.6
1990-01-05,405.0
1990-01-04,396.5
1990-01-03,395.0
1990-01-02,399.0
1990-01-01,398.6
1989-12-29,398.6
1989-12-28,398.6
1989-12-27,406.0
1989-12-26,413.0
1989-12-25,413.0
1989-12-22,413.0
1989-12-21,413.0
1989-12-20,412.4
1989-12-19,412.4
1989-12-18,407.5
1989-12-15,412.75
1989-12-14,408.5
1989-12-13,413.0
1989-12-12,415.5
1989-12-11,415.5
1989-12-08,409.35
1989-12-07,406.0
1989-12-06,402.85
1989-12-05,403.75
1989-12-04,408.6
1989-12-01,413.85
1989-11-30,408.15
1989-11-29,410.1
1989-11-28,409.75
1989-11-27,413.75
1989-11-24,415.8
1989-11-23,411.55
1989-11-22,409.9
1989-11-21,399.0
1989-11-20,394.9
1989-11-17,392.0
1989-11-16,391.4
1989-11-15,391.4
1989-11-14,388.25
1989-11-13,390.5
1989-11-10,385.35
1989-11-09,387.1
1989-11-08,383.2
1989-11-07,384.1
1989-11-06,379.75
1989-11-03,380.5
1989-11-02,374.25
1989-11-01,373.05
1989-10-31,375.3
1989-10-30,377.0
1989-10-27,372.6
1989-10-26,368.6
1989-10-25,368.65
1989-10-24,366.6
1989-10-23,365.5
1989-10-20,365.65
1989-10-19,368.6
1989-10-18,368.5
1989-10-17,366.65
1989-10-16,368.4
1989-10-13,363.2
1989-10-12,363.15
1989-10-11,361.05
1989-10-10,361.9
1989-10-09,362.9
1989-10-06,363.0
1989-10-05,366.2
